t,x,y
0.0,0.0,0.586
0.0,4.379741482510286e-05,0.586
0.03802570537683474,0.4197272553167386,0.5094991589327322
0.07605141075366947,0.7644976370148101,0.3309760684032573
0.11407711613050421,1.0346690128578753,0.11616023630629077
0.15210282150733895,1.2518614295901045,-0.10595014674637142
0.1901285268841737,1.4325026515308692,-0.3254910338944949
0.22815423226100842,1.587039502688006,-0.5393383397506198
0.26617993763784314,1.7221548505550992,-0.7467076292586818
0.3042056430146779,1.8422922397962975,-0.9476516896669906
0.34223134839151265,1.9505297219476354,-1.1425166118579584
0.3802570537683474,2.049079026288066,-1.3317338236269114
0.41828275914518215,2.1395801347095516,-1.5157386928785814
0.45630846452201684,2.223282023198421,-1.6949396769053517
0.4943341698988516,2.3011577987701792,-1.8697084045064585
0.5323598752756863,2.3739805827586755,-2.0403784904021056
0.5703855806525211,2.442375058304067,-2.207247851367845
0.6084112860293558,2.5068534346576814,-2.3705822334688373
0.6464369914061906,2.5678411388894316,-2.5306189501991105
0.6844626967830253,2.62569555758429,-2.687570413050334
0.72248840215986,2.6807199659076497,-2.841627301313004
0.7605141075366948,2.7331740539297122,-2.9929613377978384
0.7985398129135295,2.783282001539902,-3.14172768903381
0.8365655182903643,2.8312387571662345,-3.288067028381599
0.874591223667199,2.8772149800429774,-3.432107305533512
0.9126169290440337,2.9213609741229662,-3.573965264297686
0.9506426344208685,2.96380985142766,-3.713747746361095
0.9886683397977032,3.004680099637161,-3.851552813777137
1.0266940451745379,3.044077684099562,-3.9874707180898974
1.0647197505513726,3.0820977823762066,-4.121584739638301
1.1027454559282075,3.118826226097212,-4.253971916793212
1.1407711613050422,3.154340707700381,-4.384703681660411
1.1787968666818769,3.188711796806197,-4.5138464160817495
1.2168225720587116,3.2220038013278467,-4.641461939520143
1.2548482774355463,3.2542755010704294,-4.767607938544612
1.2928739828123812,3.285580775939054,-4.8923383460882715
1.330899688189216,3.3159691465110424,-5.015703677367065
1.3689253935660506,3.345486241323444,-5.137751328283829
1.4069510989428853,3.3741742025489,-5.258525841257499
1.44497680431972,3.4020720396134405,-5.378069142678437
1.483002509696555,3.4292159386186425,-5.496420755575578
1.5210282150733896,3.4556395340745807,-5.6136179905643795
1.5590539204502243,3.4813741483552576,-5.729696117710146
1.597079625827059,3.506449003399368,-5.844688521575724
1.6351053312038937,3.530891408453944,-5.958626841413363
1.6731310365807286,3.5547269270631947,-6.07154109819871
1.7111567419575633,3.577979526014647,-6.1834598099805795
1.749182447334398,3.6006717085480675,-6.294410096831682
1.7872081527112327,3.622824633794831,-6.404417776521552
1.8252338580880674,3.6444582241328023,-6.5135074518935685
1.863259563464902,3.6655912619053153,-6.62170259080901
1.901285268841737,3.686241476752901,-6.729025599415223
1.9393109742185717,3.7064256246382046,-6.835497889408394
1.9773366795954064,3.726159559501777,-6.941139939881212
2.0153623849722413,3.745458298363346,-7.045971354279959
2.0533880903490758,3.764336080581525,-7.150010912935714
2.0914137957259107,3.782806421894036,-7.253276621584124
2.129439501102745,3.8008821637847294,-7.355785756242064
2.16746520647958,3.8185755186578887,-7.457554904770975
2.205490911856415,3.835898111243386,-7.558600005421605
2.2435166172332495,3.852861016606536,-7.658936382625107
2.2815423226100844,3.8694747950941504,-7.758578780266957
2.319568027986919,3.8857495245108726,-7.85754139265833
2.3575937333637538,3.9016948297868645,-7.9558378933960725
2.3956194387405887,3.9173199103700234,-8.053481462286848
2.433645144117423,3.932633565551113,-8.150484810491422
2.471670849494258,3.9476442179065967,-8.246860204030899
2.5096965548710926,3.9623599350271754,-8.342619485784729
2.5477222602479275,3.976788449680761,-8.437774096098197
2.5857479656247624,3.9909371785449292,-8.532335092103516
2.623773671001597,4.004813239629358,-8.626313165854706
2.661799376378432,4.018423468498216,-8.71971866136185
2.6998250817552663,4.031774433390761,-8.812561590607451
2.737850787132101,4.044872449329751,-8.904851648617578
2.775876492508936,4.05772359129823,-8.996598227655978
2.8139021978857706,4.070333706558719,-9.087810430602953
2.8519279032626055,4.08270842618088,-9.178497083574955
2.88995360863944,4.094853175839007,-9.268666747839163
2.927979314016275,4.10677318593425,-9.358327731068345
2.96600501939311,4.118473501092221,-9.447488097982184
3.0040307247699443,4.129958989081803,-9.53615568041552
3.042056430146779,4.141234349198071,-9.624338086849532
3.0800821355236137,4.15230412014675,-9.712042711442313
3.1181078409004486,4.163172687466724,-9.799276742590118
3.1561335462772835,4.173844290522293,-9.886047171048837
3.194159251654118,4.184323029095336,-9.972360797643425
3.232184957030953,4.194612869604677,-10.05822424059003
3.2702106624077873,4.204717650978001,-10.14364394245594
3.3082363677846223,4.214641090199373,-10.228626176777176
3.346262073161457,4.224386787554087,-10.313177054355931
3.3842877785382917,4.233958231590311,-10.397302529255741
3.4223134839151266,4.243358803816071,-10.481008404512439
3.460339189291961,4.252591783148759,-10.564300337576872
3.498364894668796,4.261660350131722,-10.647183845505197
3.5363906000456304,4.270567590934049,-10.729664309910772
3.5744163054224654,4.279316501145809,-10.811746981691494
3.6124420107993003,4.287909989381548,-10.893436985543522
3.6504677161761347,4.296350880704089,-10.974739324274834
3.6884934215529697,4.304641919878457,-11.055658882928789
3.726519126929804,4.312785774467287,-11.136200432727186
3.764544832306639,4.320785037775787,-11.216368634843922
3.802570537683474,4.328642231655832,-11.296168044016829
3.8405962430603084,4.336359809176766,-11.375603112006392
3.8786219484371434,4.34394015717099,-11.454678190910123
3.916647653813978,4.351385598660893,-11.533397536338635
3.9546733591908128,4.35869839517412,-11.611765310461589
3.9926990645676477,4.365880748953114,-11.689785584929238
4.030724769944483,4.372934805064996,-11.767462343676238
4.068750475321317,4.379862653416772,-11.844799485613294
4.1067761806981515,4.386666330681569,-11.921800827212213
4.144801886074987,4.393347822139812,-11.998470104988943
4.182827591451821,4.399909063440755,-12.074810977891298
4.220853296828656,4.406351942287586,-12.150827029593273
4.25887900220549,4.4126783000509135,-12.226521770702144
4.296904707582326,4.418889933313883,-12.301898640882069
4.33493041295916,4.424988595352127,-12.376961010898128
4.372956118335995,4.430975997552599,-12.45171218458368
4.41098182371283,4.436853810773676,-12.526155400735727
4.4490075290896645,4.442623666649601,-12.600293834940372
4.487033234466499,4.448287158842267,-12.6741306013323
4.525058939843334,4.453845844242563,-12.747668754291254
4.563084645220169,4.459301244123906,-12.820911290077335
4.601110350597003,4.464654845250206,-12.893861148408666
4.639136055973838,4.4699081009404145,-12.966521213983889
4.677161761350673,4.475062432091841,-13.038894317951486
4.7151874667275075,4.4801192281636695,-13.110983239328208
4.753213172104342,4.485079848123525,-13.182790706369147
4.791238877481177,4.489945621357377,-13.254319397890823
4.829264582858012,4.494717848545838,-13.32557194455039
4.867290288234846,4.499397802507408,-13.396550930080982
4.905315993611681,4.503986729010812,-13.46725889248696
4.943341698988516,4.5084858475570515,-13.537698325199363
4.981367404365351,4.512896352133568,-13.607871678193275
5.019393109742185,4.5172194119404265,-13.677781359069858
5.0574188151190205,4.52145617209112,-13.747429734102282
5.095444520495855,4.525607754287878,-13.816819129249138
5.133470225872689,4.529675257473292,-13.885951831135229
5.171495931249525,4.533659758459264,-13.954830088001632
5.209521636626359,4.537562312533765,-14.02345611062631
5.247547342003194,4.541383954046704,-14.091832073215182
5.285573047380028,4.545125696975858,-14.15996011426696
5.323598752756864,4.548788535473238,-14.227842337410626
5.361624458133698,4.552373444393161,-14.295480812217649
5.3996501635105325,4.555881379802626,-14.362877574990007
5.437675868887368,4.559313279474384,-14.430034629524231
5.475701574264202,4.562670063364103,-14.496953947852834
5.513727279641037,4.565952634071406,-14.563637470963727
5.551752985017872,4.569161877286375,-14.63008710949877
5.589778690394707,4.572298662220878,-14.696304744431664
5.627804395771541,4.575363842026729,-14.762292227726187
5.665830101148376,4.578358254199854,-14.828051382976017
5.703855806525211,4.581282720972242,-14.893584006025245
5.741881511902045,4.584138049690864,-14.958891865572765
5.77990721727888,4.5869250331852065,-15.023976703757869
5.817932922655715,4.589644450123047,-15.0888402367314
5.85595862803255,4.592297065355639,-15.153484155208206
5.893984333409384,4.594883630251747,-15.217910125007936
5.93201003878622,4.59740488302182,-15.28211978757798
5.970035744163054,4.59986154903221,-15.346114760503232
6.0080614495398885,4.602254341110172,-15.409896638002497
6.046087154916723,4.604583959839267,-15.473466991410513
6.084112860293558,4.606851093846409,-15.536827369648092
6.122138565670393,4.609056420080119,-15.599979299679001
6.160164271047227,4.611200604080862,-15.662924286954635
6.198189976424063,4.613284300243277,-15.725663815847332
6.236215681800897,4.615308152070726,-15.78819935007296
6.274241387177732,4.617272792422946,-15.850532333101283
6.312267092554567,4.619178843756144,-15.912664188557141
6.3502927979314014,4.621026918356253,-15.974596320609507
6.388318503308236,4.622817618565972,-16.036330114352353
6.42634420868507,4.624551537005109,-16.09786693617511
